date,USDGBP_OIS_3M,USDGBP_OIS_6M,USDGBP_OIS_9M,USDGBP_OIS_1Y,USDGBP_OIS_2Y,USDGBP_OIS_3Y,USDGBP_OIS_4Y,USDGBP_OIS_5Y,USDGBP_OIS_6Y,USDGBP_OIS_7Y,USDGBP_OIS_8Y,USDGBP_OIS_9Y,USDGBP_OIS_10Y,USDGBP_OIS_12Y,USDGBP_OIS_15Y,USDGBP_OIS_20Y,USDGBP_OIS_30Y
19/01/2023,-4.5,-5.875,-7,-11.75,-15.12505,-17.75,-19.125,-19.25,-19.125,-18.875,-18.375,-17.875,-17.375,-17,-18.75,-21.625,-22.25
20/01/2023,-4.375,-5.75,-7,-11.75,-14.875,-17.25,-18.625,-19.125,-19.125,-18.875,-18.25,-17.75,-17.125,-17.00005,-18.5,-21.375,-22.125
23/01/2023,-4.25,-5.5,-6.875,-11.625,-14.5,-16.75,-18.125,-18.75,-18.75,-18.5,-18,-17.5,-17,-16.875,-18.375,-21.25,-22
24/01/2023,-3.75,-4.75,-6,-10.5,-13.625,-16.125,-17.625,-18.25,-18.25,-18.125,-17.75,-17.25,-16.74995,-16.5,-17.875,-20.75,-21.5
25/01/2023,-5,-5.5,-6,-10.25,-13.125,-15.25,-16.875,-17.625,-17.75,-17.5,-17,-16.50005,-16.12505,-16.125,-17.5,-20.375,-21.125
26/01/2023,-5.25,-5.75,-6,-10.25,-13,-15.375,-17,-17.625,-17.75,-17.5,-17,-16.5,-16.125,-16.125,-17.5,-20.375,-21.125
27/01/2023,-5.25,-5.75,-6,-10.5,-13,-15.625,-17.5,-18.25,-18.375,-18.0625,-17.5625,-16.62495,-16.375,-16.625,-18.125,-20.5,-21.875
30/01/2023,-6.375,-6.625,-6.875,-11,-13.625,-16.375,-18,-19,-19.125,-18.875,-18.375,-17.875,-17.5,-17.25,-18.875,-21.75,-22.5
31/01/2023,-6.375,-6.25,-6.5,-10.875,-13.625,-16.25,-17.875,-18.875,-19,-18.75,-18.25,-17.75,-17.375,-17,-18.75,-21.625,-22.5
01/02/2023,-6.125,-6,-6.25,-10.5,-13.125,-15.875,-17.50005,-18.375,-18.625,-18.375,-17.875,-17.375,-17,-16.625,-18.25,-21.125,-22
02/02/2023,-6,-6.25,-6.375,-10.5,-13,-15.5,-17.5,-18.375,-18.625,-18.375,-17.875,-17.375,-17,-16.75,-18.25,-21.125,-22
03/02/2023,-5,-5.25,-5.75,-10,-12.75,-14.99995,-16.875,-17.875,-18,-17.75,-17.25,-16.75,-16.375,-16.125,-17.5,-20.375,-20.875
06/02/2023,-4.75,-4.875,-5.25,-9.75005,-12.375,-14.875,-16.875,-17.75,-18.25,-18,-17.5,-16.875,-16.625,-16.5,-18.25,-21.375,-22.125
07/02/2023,-3.625,-4.25,-4.87495,-9.375,-12.125,-14.5,-16.375,-17.5,-17.875,-17.75,-17.375,-17,-16.625,-16.375,-18.125,-21.375,-22.125
08/02/2023,-3.75,-4.5,-5.125,-9.375,-12,-14.25,-16.25,-17.25,-17.625,-17.625,-17.375,-17.125,-16.875,-16.875,-18.75,-22.125,-23.25
09/02/2023,-3.625,-4.5,-4.875,-9.25,-11.75,-13.875,-15.875,-16.875,-17.12495,-17.25,-17,-16.75,-16.375,-16.375,-18.375,-21.625,-22.875
10/02/2023,-3,-4,-4.5,-8.5,-10.875,-13.125,-15.12505,-16.25,-16.75,-17,-16.75,-16.5,-16.25,-16.125,-18,-21.5,-23.25
13/02/2023,-3,-4.25,-4.75,-9,-11.375,-13.625,-15.5,-16.625,-17.125,-17.375,-17.125,-16.87505,-16.625,-16.5,-18.375,-21.75,-23.5
14/02/2023,-2.25,-3.25,-4.125,-8.5,-11.375,-13.75,-15.625,-16.75,-17.375,-17.625,-17.5,-17.25,-17,-16.875,-18.875,-22.375,-24.25
15/02/2023,-1.875,-3.125,-4,-9,-11.75,-14.375,-16.125,-17.125,-17.625,-17.875,-17.625,-17.375,-17.125,-17.12495,-19.25,-22.75,-25
16/02/2023,-1,-2.25,-3.5,-8.5,-11.625,-14,-15.875,-17,-17.75,-17.875,-17.75,-17.5,-17.25,-17.5,-19.875,-23.5,-26.125
17/02/2023,0.25,-0.875,-2.5,-7.25,-10.625,-13.5,-15.5,-16.625,-17.25,-17.5,-17.50005,-17.375,-17,-17.5,-20,-23.75,-26.5
20/02/2023,0.125,-1.25,-2.625,-7.5,-10.75,-13.375,-15.25,-16.37505,-17.125,-17.375,-17.375,-17.25,-17,-17.25,-19.25,-22.875,-25.75
21/02/2023,0.75,-0.5,-2,-6.75,-10.25,-12.75,-14.75,-15.875,-16.75,-16.875,-16.875,-16.75,-16.5,-16.75,-18.625,-22.25,-24.875
22/02/2023,1.5,0.125,-1.125,-5.875,-9.375,-12,-13.875,-15.125,-16,-16.25,-16.125,-16,-15.75,-16.25,-18.125,-21.625,-24.375
23/02/2023,2,0.875,-0.375,-5.25,-8.5,-11.25,-13.25,-14.75,-15.5,-15.75,-15.625,-15.5,-15.25,-15.625,-17.75,-21.375,-24.25
24/02/2023,1.25,0.125,-1,-5.75,-8.75,-11.5,-13.75,-14.875,-15.625,-15.875,-15.625,-15.5,-15.25,-15.75,-18,-21.625,-24.375
27/02/2023,2.625,0.75,-0.375,-5.375,-8.75,-11.75,-13.875,-15.125,-15.75,-16.00005,-15.75,-15.625,-15.5,-16,-18.375,-22,-25
28/02/2023,3.75,2,0.75,-4.5,-8.5,-11.5,-13.5,-15,-15.75,-15.75,-15.5,-15.375,-15.375,-16.125,-18.875,-22.75,-25.75
01/03/2023,3.25,1.75,0.5,-4.625,-8.25005,-11.5,-13.75,-15.375,-16.125,-16.25,-16.125,-16.125,-16.125,-16.875,-19.875,-23.5,-26.5
02/03/2023,1.5,0.875,0.125,-4.75,-8.75,-12,-14.25,-15.75,-16.625,-16.625,-16.5,-16.5,-16.5,-17.25,-20.5,-24.25,-27.25
03/03/2023,1.625,0.75,-0.125,-4.875,-8.625,-11.75,-14.125,-15.49995,-16.125,-16.125,-16,-16,-16,-16.875,-20.125,-24,-27
06/03/2023,1.5,0.75,0.125,-4.75,-8.625,-11.5,-14,-15.5,-16.125,-16.125,-16,-16,-16.125,-17,-20.25,-24.375,-27.375
07/03/2023,0.125,0.125,-0.5,-5.125,-8.625,-11.625,-14,-15.5,-16.125,-16.375,-16.375,-16.375,-16.375,-17.25,-20.875,-25.25,-28.25
08/03/2023,0.125,0,-0.5,-5.125,-8.75,-11.875,-14.375,-16,-16.625,-16.75,-16.625,-16.625,-16.75,-17.625,-21.25,-26.25,-29.25
09/03/2023,1,0.875,0,-4.75,-8.625,-11.75,-14.125,-15.5,-16.25,-16.375,-16.25,-16.25,-16.375,-17.125,-20.25,-24.875,-28
10/03/2023,-4.625,-3.25,-3.25,-7.25,-11.5,-14.25,-16.25,-17.375,-17.875,-17.875,-17.75,-17.75,-18,-18.75,-21.75,-26.625,-29.625
13/03/2023,-13.875,-11,-10.25,-12.5,-16,-18.5,-20.5,-21.5,-22.125,-22.125,-22,-22,-22,-23.375,-26.25,-30.75,-34
14/03/2023,-5.375,-5.5,-5.5,-8.25,-12,-15.375,-17.625,-18.625,-19,-19.125,-19.125,-19.125,-19.25,-20.25,-23.625,-28.125,-31.5
15/03/2023,-12.5,-10.125,-10,-13.875,-15,-17.5,-19.5,-20.5,-21.125,-21.125,-21,-21,-21.125,-21.875,-25.25,-29.75,-33.25
16/03/2023,-6.37495,-6.875,-7.125,-10.875,-13.375,-16.125,-18.5,-19.875,-20.5,-20.75,-20.745,-20.75,-20.625,-21.625,-24.875,-29.5,-32.875
17/03/2023,-6.875,-6.75,-7,-10,-12.125,-15.5,-17.75,-19.375,-20.25,-20.5,-20.375,-20.375,-20.5,-21.375,-24.625,-29.375,-32.625
20/03/2023,-6.5,-6.25,-6.5,-9.25,-11.25,-14.5,-17.375,-18.75,-19.5,-19.625,-19.5,-19.5,-19.625,-20.5,-23.5,-28.75,-32.25
21/03/2023,-3.00005,-3.25,-4,-7.375,-9.75,-13.25,-16,-17.625,-18.375,-18.625,-18.5,-18.5,-18.625,-19.625,-22.75,-28,-31.375
22/03/2023,-1.875,-2.25,-2.75,-6.25,-9.375,-12.75,-15.25,-17,-17.75,-17.875,-17.875,-17.875,-18,-18.75,-22,-27,-30.5
23/03/2023,-2.625,-2.875,-3.375,-6.75,-9.625,-12.75,-15.375,-17.125,-17.875,-18,-17.875,-18,-18,-18.75,-21.875,-26.875,-30.25
24/03/2023,-7.25,-7.25,-6.25,-9.5,-11.5,-14,-16.5,-18.25,-19,-18.875,-18.75,-18.75,-18.875,-19.5,-22.5,-27.25,-30.75
27/03/2023,-3.375,-4,-4.5,-8.375,-11.25005,-14.25,-16.5,-18.375,-19.125,-19.375,-19.375,-19.5,-19.5,-20.625,-23.875,-29,-32.75
28/03/2023,-2.25,-3.25,-4.25,-7.25,-11,-13.875,-16,-17.75,-18.5,-18.75,-18.75,-18.875,-19.125,-20.5,-24,-29.25,-33
29/03/2023,-3,-2.625,-3.125,-7,-11.25,-14.125,-16.125,-17.875,-18.5,-18.5,-19.125,-19.25,-19.375,-20.625,-24.25,-29.5,-33
30/03/2023,-2.125,-2.5,-7.5,-6.5,-11,-13.875,-16.375,-17.875,-18.5,-18.75,-18.875,-19,-19.25,-20.5,-24,-29.125,-32.875
31/03/2023,-2.625,-2.375,-7.75,-6.125,-10,-13.125,-15.625,-17.375,-17.875,-18,-18.125,-18.25,-18.5,-19.625,-23.125,-28.25,-32.125
03/04/2023,-4.125,-3.375,-8.5,-6.625,-9.875,-13,-15.375,-17.125,-17.625,-17.75,-17.875,-18,-18.125,-19.25,-22.75,-27.875,-31.75
04/04/2023,-3.375,-3.125,-8.875,-6.875,-9.625,-12.75,-15.125,-16.75,-17,-17.125,-17.125,-17.125,-17.125,-18,-21.25,-25.875,-29.625
05/04/2023,-5.5,-4.625,-10.125,-8.125,-10.125,-13.125,-15.25,-16.875,-17.125,-17,-16.875,-16.75,-16.75,-17.5,-20.625,-25,-28.875
06/04/2023,-7.625,-6,-11.375,-8.875,-11,-13.875,-16,-17.125,-17.5,-17.49995,-17.25,-17.125,-17.125,-17.875,-20.875,-25.375,-29
07/04/2023,-8.25,-6,-11.375,-8.5,-11,-13.875,-16,-17.125,-17.5,-17.375,-17.25,-17.125,-17.125,-17.875,-20.875,-25.375,-29
10/04/2023,-7.625,-6,-11.375,-8.5,-11,-13.875,-16,-17.375,-17.5,-17.375,-17.25,-17.125,-17,-17.875,-20.875,-25.375,-29
11/04/2023,-5.625,-4.25,-9.625,-7.5,-10.25005,-13.5,-15.75,-17,-17.375,-17.375,-17.25,-17.125,-17,-17.875,-20.875,-25.25,-29
12/04/2023,-5.875,-4.375,-9.75,-7.625,-10.375,-13.5,-15.875,-17.125,-17.5,-17.625,-17.625,-17.375,-17.5,-18.25,-21.5,-26,-29.625
13/04/2023,-5.375,-4.125,-9.5,-7.5,-10,-12.875,-15.375,-16.375,-16.875,-17.25,-17.25,-17,-17.125,-17.87495,-21.125,-25.75,-29.5
14/04/2023,-5.375,-4.375,-9.75,-7.625,-9.625,-12.5,-15.125,-16.125,-16.75,-16.5,-16.5,-16.5,-16.5,-17.5,-21,-25.75,-29.5
17/04/2023,-5.5,-4.5,-9.75,-7.75,-9.75,-12.75,-15.25,-16.50005,-16.75,-16.62505,-16.625,-16.625,-16.50005,-17.375,-20.75,-25.875,-29.875
18/04/2023,-5.5,-4.625,-10,-7.875,-9.75,-12.5,-14.875,-15.875,-16.25,-16.375,-16.125,-16,-16,-17.12505,-20.625,-25.75,-29.75
19/04/2023,-5.375,-4.625,-10,-7.75,-9.62505,-12.125,-14.125,-15.25,-15.75,-15.75,-15.75,-15.75,-15.625,-16.87495,-20.625,-25.875,-30.25
20/04/2023,-4,-4.625,-10,-8,-9.875,-12.375,-14.5,-15.625,-16,-16,-15.875,-15.875,-15.875,-17.125,-20.875,-26.125,-30.75
21/04/2023,-4.25,-4.375,-10,-8.25,-10,-12.5,-14.625,-15.875,-16.25,-16.25,-16.125,-16.125,-16.125,-17.375,-21.125,-26.625,-31.375
24/04/2023,-4.5,-4.75,-10.375,-8.5,-10.625,-12.75,-14.75,-16.125,-16.625,-16.5,-16.5,-16.5,-16.5,-17.625,-21.375,-26.75,-32.25
25/04/2023,-5.5,-5.75,-11.25,-9.5,-11.625,-13.375,-15.5,-17,-17.125,-17.125,-17.125,-17.125,-17.375,-18.375,-21.875,-27.5,-32.75
26/04/2023,-7.375,-7.25,-12.125,-10.375,-12.5,-14.5,-16.25,-17.625,-18.125,-18.125,-18.125,-18.12495,-18.125,-19.5,-23.125,-29,-35
27/04/2023,-6.5,-6.125,-11.375,-9.75,-11.875,-14,-15.875,-17,-17.5,-17.625,-17.625,-17.625,-17.74995,-19.125,-22.75,-28.375,-34
28/04/2023,-7.5,-6.625,-11.5,-9.75,-11.75005,-13.75,-15.625,-16.625,-17.125,-17.25,-17.25,-17.25,-17.25,-18.125,-21.625,-27.125,-32.75
01/05/2023,-7.5,-6.625,-11.5,-9.75,-11.75,-13.75,-15.625,-16.625,-17.125,-17.125,-17.125,-17.125,-17.25,-18.25,-21.625,-27.125,-32.75
02/05/2023,-7,-6.5,-11.375,-9.5,-11.5,-13.5,-15.5,-16.625,-17,-17.125,-17.125,-17.125,-17.125,-18.125,-21.5,-26.625,-32.25
03/05/2023,-8.25,-7.5,-12.25,-10.5,-11.875,-13.875,-15.625,-16.875,-17.375,-17.5,-17.5,-17.5,-17.625,-18.75,-22.25,-27.5,-33.125
04/05/2023,-10.875,-9.24995,-13.75,-12.125,-13.125,-14.625,-16.25,-17.5,-18,-18.25,-18.25,-18.25,-18.375,-19.5,-23,-28.25,-34
05/05/2023,-10.875,-8.875,-13.375,-11.5,-12.75,-14.25,-15.74995,-17,-17.5,-17.625,-17.625,-17.625,-17.75,-18.875,-22.375,-27.625,-33.25
08/05/2023,-10.875,-8.75,-13.25,-11.5,-12.75,-14.25,-15.75,-17,-17.5,-17.625,-17.625,-17.625,-17.75,-18.875,-22.375,-27.625,-33.25
09/05/2023,-8,-7.125,-12.25,-11,-12.75,-14.625,-15.875,-17,-17.5,-17.625,-17.625,-17.75,-17.875,-19,-22.5,-27.625,-33.37505
10/05/2023,-8.125,-7.25,-12.5,-11.375,-13,-14.75005,-16,-17.125,-17.625,-17.875,-17.875,-18,-18.125,-19.125,-22.75,-28,-34.625
11/05/2023,-9.625,-9.25005,-14.125,-12.875,-13.75,-15.625,-16.75,-17.875,-18.5,-18.875,-18.875,-19,-19.125,-20.375,-24,-29.5,-35.25
12/05/2023,-9.625,-9.25,-14.125,-13.125,-14.625,-16.375,-17.625,-18.625,-19.125,-19.25,-19.25,-19.25,-19.375,-20.875,-24.625,-30.25,-36
15/05/2023,-8.75,-8.5,-13.75,-12.875,-14.75,-16.625,-17.75,-18.75,-19.25,-19.375,-19.25,-19.375,-19.5,-20.875,-24.5,-30.125,-36.5
16/05/2023,-8.875,-8.875,-14,-13.375,-15.25,-17.125,-18.25,-19.125,-19.625,-19.75,-19.75,-19.75,-19.875,-21.25,-24.875,-30.5,-36.5
17/05/2023,-8.5,-8.5,-13.75,-13,-15,-16.75,-17.75,-18.5,-18.875,-19,-19,-19,-19,-20.5,-23.625,-29,-35
18/05/2023,-7.875,-8,-13.125,-12.5,-14.5,-16.375,-17.25,-18.25,-18.75,-18.875,-18.875,-18.875,-19,-20.375,-23.625,-29.125,-35
19/05/2023,-6.625,-7.375,-13,-12.25,-14.375,-16.25,-17.5,-18.375,-18.875,-19,-19,-19,-19.125,-20.25,-23.75,-29.25,-35.5
22/05/2023,-5.875,-7.125,-13,-12.375,-14.875,-16.875,-18.125,-19.125,-19.75,-19.875,-19.875,-19.875,-20.125,-21.375,-24.875,-30.375,-36.875
23/05/2023,-6.75,-7.375,-13.125,-12.5,-15,-17.125,-18.625,-19.875,-20.375,-20.5,-20.625,-20.625,-20.75,-21.875,-25.25,-30.375,-37
24/05/2023,-7.5,-8.125,-14,-13.375,-15.875,-18.5,-19.875,-21,-21.625,-21.75,-21.875,-21.875,-22,-23.25,-26.75,-32.125,-38.625
25/05/2023,-10,-9.875,-15.125,-14.5,-16.75,-19.25,-20.875,-21.875,-22.5,-22.625,-22.625,-22.625,-22.75,-23.875,-27.375,-32.75,-39.125
26/05/2023,-8.75,-8.875,-14.625,-14,-16.875,-19.75,-21.375,-22.375,-23,-23.125,-23.25,-23.375,-23.5,-24.625,-28.25,-33.625,-40.125
29/05/2023,-8.75,-8.875,-14.625,-14,-16.875,-19.75,-21.375,-22.375,-23,-23.125,-23.25,-23.375,-23.5,-24.625,-28.25,-33.625,-40.125
30/05/2023,-9,-9,-14.75,-14.125,-16.75,-19.625,-21.375,-22.375,-23,-23.25,-23.625,-23.75,-24,-25.25,-29.125,-34.625,-41.25
31/05/2023,-9.25,-9.5,-14.87495,-14.25,-16.75,-19.5,-21.375,-22.5,-23,-23.375,-23.75,-23.875,-24.125,-25.375,-29.25,-34.625,-41.25
01/06/2023,-9,-9.25,-14.75,-13.75,-16.375,-19.25,-21.25,-22.25,-22.5,-22.75,-22.875,-23,-23.25,-24.25,-27.875,-33.25,-39.875
02/06/2023,-9.75,-9.75,-15,-14,-16.5,-19.125,-21,-22,-22.5,-22.75,-22.875,-22.875,-23,-24.125,-27.75,-33,-39.75
05/06/2023,-9.75,-10,-15.25,-14.375,-16.875,-19.5,-21.375,-22.5,-23,-23.125,-23.25,-23.25,-23.5,-24.625,-28.25,-33.49995,-40.375
06/06/2023,-11.25,-11.125,-16.25,-15.375,-17.5,-20.375,-22.25,-23.5,-24,-24.125,-24.125,-24.25,-24.5,-25.875,-29.5,-34.875,-42.25
07/06/2023,-11,-11,-16.25,-15.25,-17.5,-20,-21.875,-23.125,-23.625,-23.75,-23.75,-23.875,-24,-25.125,-29,-34.5,-41.75
08/06/2023,-10.875,-10.875,-16.50005,-15.5,-17.375,-20,-21.875,-23,-23.625,-23.75,-23.75,-23.875,-23.875,-25.125,-28.75,-34.25,-41.375
09/06/2023,-11.375,-11.375,-16.75,-15.625,-17.375,-20,-21.875,-22.75,-23.375,-23.375,-23.5,-23.625,-23.625,-24.75,-28.25,-33.625,-40.625
12/06/2023,-11.75,-11.625,-16.875,-15.75,-17.5,-20.125,-21.875,-22.75,-23.375,-23.5,-23.625,-23.625,-23.75,-24.875,-28.375,-33.875,-40.75
13/06/2023,-12.75,-12.49995,-17.5,-16.5,-18.25,-20.5,-22.25,-23.25,-23.75,-24,-24.125,-24.25,-24.375,-25.625,-29.125,-34.625,-41.5
14/06/2023,-10.375,-10.75,-16.25,-15.49995,-17.375,-19.75,-21.5,-22.375,-23,-23,-23,-23.25,-23.375,-24.375,-27.75,-33.125,-40.125
15/06/2023,-9,-9.75,-15.25,-14.375,-17,-19.5,-21.25,-22.375,-22.875,-23,-23,-23.25,-23.375,-24.5,-27.875,-33.5,-40.5
16/06/2023,-5.875,-6.875,-12.875,-12,-15.625,-18.25,-20.5,-21.5,-22.25,-22.375,-22.5,-22.625,-22.75,-23.875,-27.375,-33,-40
19/06/2023,-5.5,-6.625,-12.625,-12,-15.25,-17.875,-20.125,-21.125,-21.875,-22,-22.25,-22.375,-22.5,-23.5,-27,-32.5,-39.375
20/06/2023,-5.25,-6.875,-12.75,-12.25,-14.875,-17.625,-19.75,-20.875,-21.5,-21.625,-21.625,-21.75,-21.875,-22.875,-26.125,-31.5,-38
21/06/2023,-5.375,-7,-13.25,-12.5,-14.875,-17.5,-19.75,-20.875,-21.5,-21.5,-21.625,-21.75,-21.875,-23,-26.25,-31.75,-38.5
22/06/2023,-4.875,-6.75,-12.75,-12,-14.75,-17.25,-19.125,-20.25,-20.75,-20.75,-20.875,-21,-21,-22.125,-25.5,-30.75,-37.375
23/06/2023,-5,-6.5,-12.875,-12.375,-14.625,-16.75,-18.625,-19.625,-20.125,-20.125,-20.125,-20.25,-20.375,-21.25,-24.25,-29.75,-36
26/06/2023,-5.375,-6.875,-13.375,-12.75,-14.875,-17.25,-19.25,-20.25,-20.625,-20.75,-20.75,-20.875,-21,-21.75,-24.625,-30,-36.25
27/06/2023,-4.875,-6.875,-13.375,-12.75,-15.25,-17.75,-19.625,-20.625,-21.125,-21.125,-21.125,-21.25,-21.375,-22.25,-25.125,-30.375,-36.625
28/06/2023,-4.375,-6.25,-13.125,-12.75,-15.125,-17.75,-19.5,-20.5,-20.875,-21,-21,-21.125,-21.25,-22,-25,-30.25,-36.375
29/06/2023,-4.875,-14.87495,-13.25,-12.375,-15,-17.625,-19.5,-20.375,-20.875,-20.875,-20.875,-21,-21.125,-21.875,-24.75,-30,-36.125
30/06/2023,-4.25,-13.875,-12.5,-11.5,-14.25,-16.875,-18.875,-19.75,-20.25,-20.25,-20.25,-20.375,-20.5,-21.25,-24.125,-29.375,-35.625
03/07/2023,-4.25,-13.875,-12.5,-11.5,-14.25,-16.875,-18.875,-19.75,-20.25,-20.25,-20.25,-20.375,-20.5,-21.25,-24.125,-29.375,-35.625
04/07/2023,-3.875,-13.75,-12.25,-11.125,-14,-16.625,-18.375,-19.25,-19.875,-20,-20,-20,-20.125,-20.875,-23.625,-28.875,-35
05/07/2023,-4.125,-13.5,-12.25,-11.375,-14.375,-17,-18.875,-20.125,-20.5,-20.5,-20.5,-20.625,-21,-21.875,-24.875,-30.25,-36.25
06/07/2023,-5,-14.625,-13.25,-12.25,-15.25,-18,-19.875,-21,-21.5,-21.875,-21.875,-22,-22.125,-23,-26,-31.5,-38.5
07/07/2023,-5.25,-15.125,-13.625,-12.625,-15.375,-18.25,-20.25,-21.5,-22.25,-22.5,-22.5,-22.625,-22.75,-23.75,-26.75,-32.375,-38.625
10/07/2023,-5.25,-15,-13.625,-12.625,-15.375,-18.25,-20.25,-21.5,-22,-22.375,-22.375,-22.5,-22.62505,-23.625,-26.75,-32.375,-38.625
11/07/2023,-5.25,-15,-13.5,-12.5,-15.5,-18.125,-20.125,-21.375,-21.875,-22.25,-22.25,-22.25,-22.375,-23.375,-26.5,-31.87495,-38.25
12/07/2023,-5.875,-15.25,-13.5,-12.5,-15.24995,-17.875,-19.75,-20.75,-21.25,-21.5,-21.5,-21.5,-21.625,-22.625,-25.625,-31.25,-37.375
13/07/2023,-5.25,-14.25005,-13,-11.75,-14.75,-17.625,-19.5,-20.375,-20.625,-21,-21,-21,-21,-22.125,-25.125,-30.625,-37
14/07/2023,-5.25,-14.25005,-12.625,-11.75,-14.625,-17.5,-19.5,-20.5,-21,-21.25,-21.25,-21.25,-21.5,-22.5,-25.5,-31.125,-37.75
17/07/2023,-5.375,-14.25005,-12.5,-11.75,-14.625,-17.5,-19.5,-20.5,-21,-21.25,-21.375,-21.375,-21.625,-22.625,-25.75,-31.375,-38
18/07/2023,-5.375,-14.25,-12.5,-11.875,-14.75,-17.5,-19.5,-20.5,-21,-21.5,-21.62505,-21.75,-21.875,-22.875,-26,-31.625,-38.25
19/07/2023,-4.75,-13.75,-12.125,-11.5,-14.5,-17,-19,-20,-20.5,-20.875,-21,-21,-21.125,-22.125,-25.125,-31,-37.5
20/07/2023,-4.75,-13.75,-12.125,-11.625,-14.625,-17.375,-19.375,-20.625,-21.125,-21.5,-21.5,-21.5,-21.625,-22.5,-25.5,-31.375,-38
21/07/2023,-4.75,-13.5,-12.125,-11.5,-14.375,-17.125,-19.125,-20.25,-20.875,-21.25,-21.25,-21.25,-21.375,-22.25,-25.25,-31.125,-37.75
24/07/2023,-4.625,-13,-11.875,-11.375,-14.125,-17.125,-19.25,-20.375,-21,-21.375,-21.375,-21.375,-21.5,-22.375,-25.25,-31.25,-37.875
25/07/2023,-4,-12.5,-11.5,-11.25,-13.875,-16.625,-18.625,-19.75,-20.375,-20.625,-20.75,-20.875,-21,-22,-24.875,-30.625,-37.625
26/07/2023,-4.5,-12.75,-11.625,-11.375,-14,-16.625,-18.625,-19.75,-20.5,-20.75,-20.875,-21,-21.125,-22.25,-25.125,-30.875,-38.375
27/07/2023,-5.875,-12.75,-12.125,-11.375,-13.87495,-16.625,-18.625,-19.75,-20.375,-20.625,-20.75,-20.875,-21,-22,-25,-30.75,-38.25
